angle_x,angle_y,angle_z,brisk.threshold,dataset,err_MTRE,err_bias_x,err_bias_y,err_bias_z,fpfh.searchRadius,harris.searchRadius,harris.threshold,normals.searchRadius,pipelineType,sacia.maxCorrDist,sacia.minSampleDist,sacia.numIterations,sacia.numSamplesPerIter,seedRef,seedRot,seedSource,sift.minContrastSource,sift.minContrastTarget,sift.minScaleSource,sift.minScaleTarget,sift.numOctavesSource,sift.numOctavesTarget,sift.numScalesPerOctaveSource,sift.numScalesPerOctaveTarget,sourceHeight,sourceWidth,visualizer.parameter,x_uncertainty,y_uncertainty
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.415294,0.268669,-0.013058,0.133944,3.600000,2.000000,0.000000,3.000000,all,4.000000,0.550000,800.000000,10.000000,1670.560000,2506.136800,1670.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.619234,-0.345990,-0.100520,-0.183944,4.500000,2.000000,0.000000,3.000000,all,4.000000,0.550000,800.000000,10.000000,1672.560000,2509.136800,1672.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.394389,0.276053,-0.000541,-0.001490,6.000000,2.000000,0.000000,3.000000,all,4.000000,0.550000,800.000000,10.000000,1674.560000,2512.136800,1674.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.268429,-0.064060,0.071883,0.034620,9.000000,2.000000,0.000000,3.000000,all,4.000000,0.550000,800.000000,10.000000,1676.560000,2515.136800,1676.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.545332,0.312865,0.203368,-0.051443,15.000000,2.000000,0.000000,3.000000,all,4.000000,0.550000,800.000000,10.000000,1678.560000,2518.136800,1678.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.952300,0.487223,-0.688073,0.081635,7.200000,2.000000,0.000000,6.000000,all,4.000000,0.550000,800.000000,10.000000,1680.560000,2521.136800,1680.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.494167,-0.056655,0.441767,-0.058020,9.000000,2.000000,0.000000,6.000000,all,4.000000,0.550000,800.000000,10.000000,1682.560000,2524.136800,1682.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,2.715518,-1.897397,1.715377,-0.193536,12.000000,2.000000,0.000000,6.000000,all,4.000000,0.550000,800.000000,10.000000,1684.560000,2527.136800,1684.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.690318,-0.133875,0.635931,0.165081,18.000000,2.000000,0.000000,6.000000,all,4.000000,0.550000,800.000000,10.000000,1686.560000,2530.136800,1686.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,4.378079,-1.742071,1.507061,-2.401447,30.000000,2.000000,0.000000,6.000000,all,4.000000,0.550000,800.000000,10.000000,1688.560000,2533.136800,1688.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,2.001405,-1.256342,-0.959674,0.183663,10.800000,2.000000,0.000000,9.000000,all,4.000000,0.550000,800.000000,10.000000,1690.560000,2536.136800,1690.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,2.212351,0.883215,-0.052100,-0.252820,13.500000,2.000000,0.000000,9.000000,all,4.000000,0.550000,800.000000,10.000000,1692.560000,2539.136800,1692.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,2.069208,0.817061,1.837676,0.127939,18.000000,2.000000,0.000000,9.000000,all,4.000000,0.550000,800.000000,10.000000,1694.560000,2542.136800,1694.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,21.025447,-13.098925,-9.789074,-0.622294,27.000000,2.000000,0.000000,9.000000,all,4.000000,0.550000,800.000000,10.000000,1696.560000,2545.136800,1696.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.772326,-1.147304,0.190150,-0.716523,45.000000,2.000000,0.000000,9.000000,all,4.000000,0.550000,800.000000,10.000000,1698.560000,2548.136800,1698.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,13.260570,10.421774,7.321142,1.924348,1.200000,2.000000,0.000000,1.000000,all,8.000000,0.550000,800.000000,10.000000,1700.560000,2551.136800,1700.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,9.520394,7.347044,0.081778,0.349979,1.500000,2.000000,0.000000,1.000000,all,8.000000,0.550000,800.000000,10.000000,1702.560000,2554.136800,1702.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,3.393736,-3.004976,0.652028,0.348586,2.000000,2.000000,0.000000,1.000000,all,8.000000,0.550000,800.000000,10.000000,1704.560000,2557.136800,1704.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.148150,-0.713120,0.056163,0.010790,3.000000,2.000000,0.000000,1.000000,all,8.000000,0.550000,800.000000,10.000000,1706.560000,2560.136800,1706.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.185260,-0.063449,-0.120502,-0.003627,5.000000,2.000000,0.000000,1.000000,all,8.000000,0.550000,800.000000,10.000000,1708.560000,2563.136800,1708.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,2.262979,0.724225,-1.514190,0.272746,1.800000,2.000000,0.000000,1.500000,all,8.000000,0.550000,800.000000,10.000000,1710.560000,2566.136800,1710.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,3.237686,-0.711721,-1.614144,0.182473,2.250000,2.000000,0.000000,1.500000,all,8.000000,0.550000,800.000000,10.000000,1712.560000,2569.136800,1712.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.195619,-0.010892,0.112888,0.018504,3.000000,2.000000,0.000000,1.500000,all,8.000000,0.550000,800.000000,10.000000,1714.560000,2572.136800,1714.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.416372,0.182081,0.150674,-0.138907,4.500000,2.000000,0.000000,1.500000,all,8.000000,0.550000,800.000000,10.000000,1716.560000,2575.136800,1716.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.854399,-0.038737,0.375369,0.116840,7.500000,2.000000,0.000000,1.500000,all,8.000000,0.550000,800.000000,10.000000,1718.560000,2578.136800,1718.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.291341,-0.047497,-0.233437,0.117088,3.600000,2.000000,0.000000,3.000000,all,8.000000,0.550000,800.000000,10.000000,1720.560000,2581.136800,1720.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.601485,-0.265529,-0.269924,-0.088955,4.500000,2.000000,0.000000,3.000000,all,8.000000,0.550000,800.000000,10.000000,1722.560000,2584.136800,1722.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.482400,0.012115,-0.454418,0.115383,6.000000,2.000000,0.000000,3.000000,all,8.000000,0.550000,800.000000,10.000000,1724.560000,2587.136800,1724.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.472397,0.241594,-0.339586,-0.095973,9.000000,2.000000,0.000000,3.000000,all,8.000000,0.550000,800.000000,10.000000,1726.560000,2590.136800,1726.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.735164,0.224158,-0.625283,-0.055277,15.000000,2.000000,0.000000,3.000000,all,8.000000,0.550000,800.000000,10.000000,1728.560000,2593.136800,1728.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.608811,0.144982,-0.446673,-0.022549,7.200000,2.000000,0.000000,6.000000,all,8.000000,0.550000,800.000000,10.000000,1730.560000,2596.136800,1730.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.989439,-0.309928,0.763132,0.233707,9.000000,2.000000,0.000000,6.000000,all,8.000000,0.550000,800.000000,10.000000,1732.560000,2599.136800,1732.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.980896,-0.699414,0.616165,-0.012835,12.000000,2.000000,0.000000,6.000000,all,8.000000,0.550000,800.000000,10.000000,1734.560000,2602.136800,1734.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.744982,0.155281,1.623748,0.258134,18.000000,2.000000,0.000000,6.000000,all,8.000000,0.550000,800.000000,10.000000,1736.560000,2605.136800,1736.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,2.170051,1.088875,-1.422052,-0.301520,30.000000,2.000000,0.000000,6.000000,all,8.000000,0.550000,800.000000,10.000000,1738.560000,2608.136800,1738.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.126666,-0.258242,-0.193504,0.139380,10.800000,2.000000,0.000000,9.000000,all,8.000000,0.550000,800.000000,10.000000,1740.560000,2611.136800,1740.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.460440,0.301065,0.165834,0.193607,13.500000,2.000000,0.000000,9.000000,all,8.000000,0.550000,800.000000,10.000000,1742.560000,2614.136800,1742.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.946536,-0.884288,-0.157633,0.002574,18.000000,2.000000,0.000000,9.000000,all,8.000000,0.550000,800.000000,10.000000,1744.560000,2617.136800,1744.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,4.619965,1.882270,0.421590,-0.268685,27.000000,2.000000,0.000000,9.000000,all,8.000000,0.550000,800.000000,10.000000,1746.560000,2620.136800,1746.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.098707,-0.569661,-0.578368,-0.124658,45.000000,2.000000,0.000000,9.000000,all,8.000000,0.550000,800.000000,10.000000,1748.560000,2623.136800,1748.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,5.753026,0.578182,5.127219,-0.078726,1.200000,2.000000,0.000000,1.000000,all,0.500000,1.050000,800.000000,10.000000,1750.560000,2626.136800,1750.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,9.304951,-1.479801,2.407197,-0.228050,1.500000,2.000000,0.000000,1.000000,all,0.500000,1.050000,800.000000,10.000000,1752.560000,2629.136800,1752.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,3.740837,1.324221,-3.113853,0.009391,2.000000,2.000000,0.000000,1.000000,all,0.500000,1.050000,800.000000,10.000000,1754.560000,2632.136800,1754.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,3.089471,-1.510800,2.688358,0.065859,3.000000,2.000000,0.000000,1.000000,all,0.500000,1.050000,800.000000,10.000000,1756.560000,2635.136800,1756.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.439068,0.092868,-0.380430,-0.023867,5.000000,2.000000,0.000000,1.000000,all,0.500000,1.050000,800.000000,10.000000,1758.560000,2638.136800,1758.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,3.673056,2.167635,2.193089,-0.168138,1.800000,2.000000,0.000000,1.500000,all,0.500000,1.050000,800.000000,10.000000,1760.560000,2641.136800,1760.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.397033,-0.217121,0.267575,0.102390,2.250000,2.000000,0.000000,1.500000,all,0.500000,1.050000,800.000000,10.000000,1762.560000,2644.136800,1762.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.163151,0.563632,-0.978418,-0.078240,3.000000,2.000000,0.000000,1.500000,all,0.500000,1.050000,800.000000,10.000000,1764.560000,2647.136800,1764.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.172895,0.034298,0.036401,0.053861,4.500000,2.000000,0.000000,1.500000,all,0.500000,1.050000,800.000000,10.000000,1766.560000,2650.136800,1766.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.141239,-0.047434,0.007959,0.075136,7.500000,2.000000,0.000000,1.500000,all,0.500000,1.050000,800.000000,10.000000,1768.560000,2653.136800,1768.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.607026,-0.414955,-0.138639,-0.068742,3.600000,2.000000,0.000000,3.000000,all,0.500000,1.050000,800.000000,10.000000,1770.560000,2656.136800,1770.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.738611,-0.132147,-1.435524,0.059603,4.500000,2.000000,0.000000,3.000000,all,0.500000,1.050000,800.000000,10.000000,1772.560000,2659.136800,1772.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.311327,-0.105378,0.270864,-0.062149,6.000000,2.000000,0.000000,3.000000,all,0.500000,1.050000,800.000000,10.000000,1774.560000,2662.136800,1774.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.399476,-0.337894,-0.064253,-0.078602,9.000000,2.000000,0.000000,3.000000,all,0.500000,1.050000,800.000000,10.000000,1776.560000,2665.136800,1776.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.436707,0.109699,1.375124,0.191135,15.000000,2.000000,0.000000,3.000000,all,0.500000,1.050000,800.000000,10.000000,1778.560000,2668.136800,1778.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.418630,-0.074881,-0.067663,-0.064690,7.200000,2.000000,0.000000,6.000000,all,0.500000,1.050000,800.000000,10.000000,1780.560000,2671.136800,1780.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.534666,0.436655,-0.196173,0.060094,9.000000,2.000000,0.000000,6.000000,all,0.500000,1.050000,800.000000,10.000000,1782.560000,2674.136800,1782.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.076413,1.035415,-0.096745,0.115118,12.000000,2.000000,0.000000,6.000000,all,0.500000,1.050000,800.000000,10.000000,1784.560000,2677.136800,1784.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.296995,-0.515710,1.050509,0.293051,18.000000,2.000000,0.000000,6.000000,all,0.500000,1.050000,800.000000,10.000000,1786.560000,2680.136800,1786.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.761366,0.508782,-0.172631,0.027711,30.000000,2.000000,0.000000,6.000000,all,0.500000,1.050000,800.000000,10.000000,1788.560000,2683.136800,1788.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.970797,0.174648,0.418543,-0.283342,10.800000,2.000000,0.000000,9.000000,all,0.500000,1.050000,800.000000,10.000000,1790.560000,2686.136800,1790.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,11.125161,-5.269956,-3.835149,-4.405032,13.500000,2.000000,0.000000,9.000000,all,0.500000,1.050000,800.000000,10.000000,1792.560000,2689.136800,1792.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,4.561307,-2.058863,-0.323426,-0.233261,18.000000,2.000000,0.000000,9.000000,all,0.500000,1.050000,800.000000,10.000000,1794.560000,2692.136800,1794.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,8.894114,1.070692,6.390600,0.266589,27.000000,2.000000,0.000000,9.000000,all,0.500000,1.050000,800.000000,10.000000,1796.560000,2695.136800,1796.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,2.565944,1.832244,-1.334157,-0.509847,45.000000,2.000000,0.000000,9.000000,all,0.500000,1.050000,800.000000,10.000000,1798.560000,2698.136800,1798.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,18.524190,-3.025701,-1.377214,1.991608,1.200000,2.000000,0.000000,1.000000,all,1.000000,1.050000,800.000000,10.000000,1800.560000,2701.136800,1800.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,12.016421,-1.863561,9.352073,-0.592207,1.500000,2.000000,0.000000,1.000000,all,1.000000,1.050000,800.000000,10.000000,1802.560000,2704.136800,1802.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.884689,-1.016700,-1.319106,-0.338322,2.000000,2.000000,0.000000,1.000000,all,1.000000,1.050000,800.000000,10.000000,1804.560000,2707.136800,1804.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,1.066296,0.133417,-0.121971,-0.230330,3.000000,2.000000,0.000000,1.000000,all,1.000000,1.050000,800.000000,10.000000,1806.560000,2710.136800,1806.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,0.960200,-0.506978,-0.357395,-0.059006,5.000000,2.000000,0.000000,1.000000,all,1.000000,1.050000,800.000000,10.000000,1808.560000,2713.136800,1808.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
0.000000,0.000000,20.000000,60.000000,../data/y656_65_2550_17_400x400m_subset.pcd,3.611631,2.476299,-1.873056,-0.014469,1.800000,2.000000,0.000000,1.500000,all,1.000000,1.050000,800.000000,10.000000,1810.560000,2716.136800,1810.714000,0.001000,0.001000,0.500000,0.500000,6.000000,6.000000,8.000000,8.000000,23.000000,35.000000,0.000000,5.000000,5.000000
